case,panel,series,x,y,x_unit,y_unit,source_file,downsample_factor,interpolation_method,label
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.409774,460.326739,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.431078,470.225106,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.452381,480.326241,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.473684,490.633860,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.494987,501.151730,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.516291,511.883666,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.537594,522.833530,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.558897,534.005235,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.580201,545.402742,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.601504,557.030058,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.622807,568.891238,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.644110,580.990384,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.665414,593.331643,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.686717,605.919208,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.708020,618.757317,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.729323,631.850252,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.750627,645.202337,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.771930,658.817939,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.793233,672.701465,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.814536,686.857363,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.835840,701.290118,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.857143,716.004255,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.878446,731.004334,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.899749,746.294948,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.921053,761.880724,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.942356,777.766323,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.963659,793.956431,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,7.984962,810.455766,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.006266,827.269070,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.027569,844.401108,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.048872,861.856667,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.070175,879.640556,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.091479,897.757597,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.112782,916.212628,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.134085,935.010500,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.155388,954.156072,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.176692,973.654207,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.197995,993.509774,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.219298,1013.727641,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.240602,1034.312673,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.261905,1055.269727,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.283208,1076.603650,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.304511,1098.319276,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.325815,1120.421419,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.347118,1142.914874,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.368421,1165.804409,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.389724,1189.094760,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.411028,1212.790631,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.432331,1236.896685,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.453634,1261.417543,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.474937,1286.357776,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.496241,1311.721902,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.517544,1337.514381,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.538847,1363.739608,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.560150,1390.401911,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.581454,1417.505541,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.602757,1445.054671,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.624060,1473.053386,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.645363,1501.505680,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.666667,1530.415451,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.687970,1559.786491,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.709273,1589.622482,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.730576,1619.926991,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.751880,1650.703461,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.773183,1681.955208,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.794486,1713.685409,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.815789,1745.897102,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.837093,1778.593172,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.858396,1811.776352,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.879699,1845.449209,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.901003,1879.614143,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.922306,1914.273375,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.943609,1949.428945,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.964912,1985.082701,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,8.986216,2021.236294,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.007519,2057.891170,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.028822,2095.048565,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.050125,2132.709496,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.071429,2170.874756,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.092732,2209.544905,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.114035,2248.720266,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.135338,2288.400917,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.156642,2328.586684,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.177945,2369.277135,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.199248,2410.471575,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.220551,2452.169039,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.241855,2494.368286,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.263158,2537.067794,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.284461,2580.265752,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.305764,2623.960060,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.327068,2668.148319,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.348371,2712.827829,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.369674,2757.995583,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.390977,2803.648264,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.412281,2849.782241,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.433584,2896.393564,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.454887,2943.477965,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.476190,2991.030848,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.497494,3039.047296,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.518797,3087.522059,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.540100,3136.449561,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.561404,3185.823893,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.582707,3235.638815,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.604010,3285.887757,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.625313,3336.563813,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.646617,3387.659749,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.667920,3439.168002,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.689223,3491.080678,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.710526,3543.389558,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.731830,3596.086099,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.753133,3649.161439,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.774436,3702.606398,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.795739,3756.411483,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.817043,3810.566895,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.838346,3865.062531,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.859649,3919.887991,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.880952,3975.032586,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.902256,4030.485343,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.923559,4086.235010,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.944862,4142.270070,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.966165,4198.578744,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,9.987469,4255.149002,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.008772,4311.968571,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.030075,4369.024948,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.051378,4426.305404,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.072682,4483.797003,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.093985,4541.486605,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.115288,4599.360883,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.136591,4657.406331,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.157895,4715.609281,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.179198,4773.955909,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.200501,4832.432254,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.221805,4891.024228,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.243108,4949.717629,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.264411,5008.498155,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.285714,5067.351422,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.307018,5126.262969,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.328321,5185.218281,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.349624,5244.202799,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.370927,5303.201936,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.392231,5362.201088,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.413534,5421.185653,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.434837,5480.141042,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.456140,5539.052698,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.477444,5597.906104,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.498747,5656.686801,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.520050,5715.380402,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.541353,5773.972607,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.562657,5832.449214,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.583960,5890.796133,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.605263,5948.999403,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.626566,6007.045202,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.647870,6064.919858,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.669173,6122.609868,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.690476,6180.101902,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.711779,6237.382822,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.733083,6294.439689,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.754386,6351.259776,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.775689,6407.830578,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.796992,6464.139822,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.818296,6520.175477,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.839599,6575.925765,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.860902,6631.379165,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.882206,6686.524428,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.903509,6741.350580,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.924812,6795.846929,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.946115,6850.003077,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.967419,6903.808918,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,10.988722,6957.254654,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.010025,7010.330791,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.031328,7063.028149,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.052632,7115.337863,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.073935,7167.251391,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.095238,7218.760514,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.116541,7269.857336,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.137845,7320.534295,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.159148,7370.784153,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.180451,7420.600006,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.201754,7469.975283,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.223058,7518.903743,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.244361,7567.379477,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.265664,7615.396906,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.286967,7662.950782,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.308271,7710.036185,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.329574,7756.648520,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.350877,7802.783518,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.372180,7848.437227,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.393484,7893.606018,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.414787,7938.286570,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.436090,7982.475879,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.457393,8026.171241,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.478697,8069.370259,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Logistic_baseline,11.500000,8112.070830,h,voxels,,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,3.000000,12,h,voxels,Gridder72s41200log.csv,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,7.000000,241,h,voxels,Gridder71s41600log.csv,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,8.000000,696,h,voxels,Gridder74S41700log.csv,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,9.000000,2214,h,voxels,Gridder75S41800log.csv,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,10.000000,4216,h,voxels,Gridder76S41900log.csv,,,
S4,Logistic_Lmax_right_axis,Observed_Lmax,11.500000,8123,h,voxels,Gridder68s42030log.csv,,,
S4,Lmax_relative_error,DSx2 Linear,3.000000,-8.333333,h,percent,Gridder72s41200log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,3.000000,-1.000000,h,count,Gridder72s41200log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Linear,7.000000,0.829876,h,percent,Gridder71s41600log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,7.000000,-2.000000,h,count,Gridder71s41600log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Linear,8.000000,2.442529,h,percent,Gridder74S41700log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,8.000000,-2.000000,h,count,Gridder74S41700log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Linear,9.000000,6.097561,h,percent,Gridder75S41800log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,9.000000,-5.000000,h,count,Gridder75S41800log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Linear,10.000000,1.162239,h,percent,Gridder76S41900log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,10.000000,-3.000000,h,count,Gridder76S41900log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Linear,11.500000,0.221593,h,percent,Gridder68s42030log.csv,2,linear,
S4,N_absolute_error,DSx2 Linear,11.500000,-3.000000,h,count,Gridder68s42030log.csv,2,linear,
S4,Lmax_relative_error,DSx2 Nearest,3.000000,-33.333333,h,percent,Gridder72s41200log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,3.000000,-1.000000,h,count,Gridder72s41200log.csv,2,nearest,
S4,Lmax_relative_error,DSx2 Nearest,7.000000,-20.331950,h,percent,Gridder71s41600log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,7.000000,-4.000000,h,count,Gridder71s41600log.csv,2,nearest,
S4,Lmax_relative_error,DSx2 Nearest,8.000000,-7.183908,h,percent,Gridder74S41700log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,8.000000,-5.000000,h,count,Gridder74S41700log.csv,2,nearest,
S4,Lmax_relative_error,DSx2 Nearest,9.000000,-7.859079,h,percent,Gridder75S41800log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,9.000000,-2.000000,h,count,Gridder75S41800log.csv,2,nearest,
S4,Lmax_relative_error,DSx2 Nearest,10.000000,-7.590133,h,percent,Gridder76S41900log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,10.000000,-3.000000,h,count,Gridder76S41900log.csv,2,nearest,
S4,Lmax_relative_error,DSx2 Nearest,11.500000,-4.715007,h,percent,Gridder68s42030log.csv,2,nearest,
S4,N_absolute_error,DSx2 Nearest,11.500000,-3.000000,h,count,Gridder68s42030log.csv,2,nearest,
S4,Lmax_relative_error,DSx4 Linear,3.000000,0.000000,h,percent,Gridder72s41200log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,3.000000,-2.000000,h,count,Gridder72s41200log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Linear,7.000000,2.489627,h,percent,Gridder71s41600log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,7.000000,-7.000000,h,count,Gridder71s41600log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Linear,8.000000,3.017241,h,percent,Gridder74S41700log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,8.000000,-6.000000,h,count,Gridder74S41700log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Linear,9.000000,5.691057,h,percent,Gridder75S41800log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,9.000000,-9.000000,h,count,Gridder75S41800log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Linear,10.000000,1.091082,h,percent,Gridder76S41900log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,10.000000,-6.000000,h,count,Gridder76S41900log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Linear,11.500000,-0.677090,h,percent,Gridder68s42030log.csv,4,linear,
S4,N_absolute_error,DSx4 Linear,11.500000,-3.000000,h,count,Gridder68s42030log.csv,4,linear,
S4,Lmax_relative_error,DSx4 Nearest,3.000000,125.000000,h,percent,Gridder72s41200log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,3.000000,-2.000000,h,count,Gridder72s41200log.csv,4,nearest,
S4,Lmax_relative_error,DSx4 Nearest,7.000000,4.564315,h,percent,Gridder71s41600log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,7.000000,-12.000000,h,count,Gridder71s41600log.csv,4,nearest,
S4,Lmax_relative_error,DSx4 Nearest,8.000000,19.396552,h,percent,Gridder74S41700log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,8.000000,-9.000000,h,count,Gridder74S41700log.csv,4,nearest,
S4,Lmax_relative_error,DSx4 Nearest,9.000000,9.259259,h,percent,Gridder75S41800log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,9.000000,-8.000000,h,count,Gridder75S41800log.csv,4,nearest,
S4,Lmax_relative_error,DSx4 Nearest,10.000000,-4.127135,h,percent,Gridder76S41900log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,10.000000,-6.000000,h,count,Gridder76S41900log.csv,4,nearest,
S4,Lmax_relative_error,DSx4 Nearest,11.500000,-7.324880,h,percent,Gridder68s42030log.csv,4,nearest,
S4,N_absolute_error,DSx4 Nearest,11.500000,-4.000000,h,count,Gridder68s42030log.csv,4,nearest,
S4,X_profile_last_snapshot,S4 Original,20.000000,0.80343737,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,23.081633,0.79636322,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,26.163265,0.78877554,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,29.244898,0.78418908,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,32.326531,0.78496094,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,35.408163,0.78926866,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,38.489796,0.79269354,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,41.571429,0.79015372,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,44.653061,0.78127232,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,47.734694,0.77001309,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,50.816327,0.75809397,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,53.897959,0.74618369,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,56.979592,0.73564950,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,60.061224,0.72878635,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,63.142857,0.72568598,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,66.224490,0.72386609,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,69.306122,0.72109423,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,72.387755,0.71666489,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,75.469388,0.71061817,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,78.551020,0.70243290,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,81.632653,0.68887458,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,84.714286,0.67043274,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,87.795918,0.65800787,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,90.877551,0.65674288,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,93.959184,0.66477974,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
S4,X_profile_last_snapshot,S4 Original,97.040816,0.67664711,cm,mean_damage_intensity,Gridder68s42030log.csv,1,original,
