CAT-RMS,Time(s),Ch90-92,S1Linear displacement sensor,Time(s),Slope surface,Horizontal crest platform
,13113,3.4546327,,,,
,13114,3.4622132,,,,
,13115,3.4742393,,,,
,13116,3.4847126,,,,
,13117,3.4929654,,,,
,13118,3.5038407,,,,
,13119,3.5123506,,,,
,13120,3.5242392,,,,
,13121,3.5341944,,,,
,13122,3.540641,,,,
,13123,3.5520396,,,,
,13124,3.560663,,,,
,13125,3.5682819,,,,
,13126,3.5759301,,,,
,13127,3.5858981,,,,
,13128,3.5953525,,,,
,13129,3.5963504,,,,
,13130,3.6043867,,,,
,13131,3.6180116,,,,
,13132,3.6268889,,,,
,13133,3.6350086,,,,
,13134,3.6485178,,,,
,13135,3.6597372,,,,
,13136,3.6688762,,,,
,13137,3.6813989,,,,
,13138,3.6887565,,,,
,13139,3.6992269,,,,
,13140,3.699519,,,,
,13141,3.7095952,,,,
,13142,3.7161906,,,,
,13143,3.7261617,,,,
,13144,3.73513,,,,
,13145,3.7474194,,,,
,13146,3.7570719,,,,
,13147,3.7664331,,,,
,13148,3.7711803,,,,
,13149,3.7789499,,,,
,13150,3.7902818,,,,
,13151,3.7983705,,,,
,13152,3.8068452,,,,
,13153,3.8172083,,,,
,13154,3.8271717,,,,
,13155,3.8336985,,,,
,13156,3.8438243,,,,
,13157,3.8499865,,,,
,13158,3.8608561,,,,
,13159,3.8678957,,,,
,13160,3.8780173,,,,
,13161,3.8857087,,,,
,13162,3.8927258,,,,
,13163,3.9001779,,,,
,13164,3.9102645,,,,
,13165,3.9181647,,,,
,13166,3.926649,,,,
,13167,3.9319345,,,,
,13168,3.9395327,,,,
,13169,3.9468288,,,,
,13170,3.953917,,,,
,13171,3.9608345,,,,
,13172,3.9682735,,,,
,13173,3.9761767,,,,
,13174,3.9819447,,,,
,13175,3.98849,,,,
,13176,3.9968407,,,,
,13177,3.9974923,,,,
,13178,4.0051647,,,,
,13179,4.0141616,,,,
,13180,4.0215819,,,,
,13181,4.0300188,,,,
,13182,4.037176,,,,
,13183,4.0459925,,,,
,13184,4.0562021,,,,
,13185,4.0649783,,,,
,13186,4.071646,,,,
,13187,4.0811295,,,,
,13188,4.0889597,,,,
,13189,4.0977637,,,,
,13190,4.1076114,,,,
,13191,4.1165139,,,,
,13192,4.1202504,,,,
,13193,4.1284362,,,,
,13194,4.1367167,,,,
,13195,4.142727,,,,
,13196,4.1500901,,,,
,13197,4.1599847,,,,
,13198,4.1672809,,,,
,13199,4.1757543,,,,
,13200,4.1844518,,,,
,13201,4.1931241,,,,
,13202,4.2013891,,,,
,13203,4.2097264,,,,
,13204,4.2194618,,,,
,13205,4.2278975,,,,
,13206,4.2342842,,,,
,13207,4.2421503,,,,
,13208,4.2513907,,,,
,13209,4.2595082,,,,
,13210,4.2691206,,,,
,13211,4.2773528,,,,
,13212,4.2859492,,,,
,13213,4.2932284,,,,
,13214,4.3033333,,,,
,13215,4.3121641,,,,
,13216,4.3212879,,,,
,13217,4.331529,,,,
,13218,4.3393025,,,,
,13219,4.3489279,,,,
,13220,4.3569293,,,,
,13221,4.3629391,,,,
,13222,4.3707899,,,,
,13223,4.3785195,,,,
,13224,4.3855933,,,,
,13225,4.3925796,,,,
,13226,4.4010006,,,,
,13227,4.411823,,,,
,13228,4.4207208,,,,
,13229,4.4289771,,,,
,13230,4.4352865,,,,
,13231,4.4432493,,,,
,13232,4.4524542,,,,
,13233,4.4625074,,,,
,13234,4.4704164,,,,
,13235,4.4784978,,,,
,13236,4.4867971,,,,
,13237,4.4948902,,,,
,13238,4.502357,,,,
,13239,4.5108451,,,,
,13240,4.5183406,,,,
,13241,4.5260126,,,,
,13242,4.5321305,,,,
,13243,4.5389308,,,,
,13244,4.5489912,,,,
,13245,4.5552753,,,,
,13246,4.5643587,,,,
,13247,4.572522,,,,
,13248,4.5807145,,,,
,13249,4.5884356,,,,
,13250,4.5989019,,,,
,13251,4.6066809,,,,
,13252,4.618439,,,,
,13253,4.6266335,,,,
,13254,4.6348471,,,,
,13255,4.6426959,,,,
,13256,4.6508284,,,,
,13257,4.6588625,,,,
,13258,4.6668701,,,,
,13259,4.6765009,,,,
,13260,4.6866176,,,,
,13261,4.6952576,,,,
,13262,4.701613,,,,
,13263,4.7115695,,,,
,13264,4.7214972,,,,
,13265,4.7308051,,,,
,13266,4.7375126,,,,
,13267,4.743164,,,,
,13268,4.749725,,,,
,13269,4.7569991,,,,
,13270,4.7669344,,,,
,13271,4.7738611,,,,
,13272,4.782266,,,,
,13273,4.7892839,,,,
,13274,4.7996292,,,,
,13275,4.8089133,,,,
,13276,4.8174479,,,,
,13277,4.8246894,,,,
,13278,4.8329829,,,,
,13279,4.8400821,,,,
,13280,4.8490307,,,,
,13281,4.8559986,,,,
,13282,4.8648186,,,,
,13283,4.8719276,,,,
,13284,4.8808486,,,,
,13285,4.8878632,,,,
,13286,4.8978784,,,,
,13287,4.9052021,,,,
,13288,4.9138908,,,,
,13289,4.9224704,,,,
,13290,4.9301158,,,,
,13291,4.9389529,,,,
,13292,4.945462,,,,
,13293,4.953841,,,,
,13294,4.9623203,,,,
,13295,4.9685844,,,,
,13296,4.9759116,,,,
,13297,4.9837978,,,,
,13298,4.9901431,,,,
,13299,4.9987939,,,,
,13300,5.0070462,,,,
,13301,5.0132524,,,,
,13302,5.0199189,,,,
,13303,5.0268439,,,,
,13304,5.0317495,,,,
,13305,5.0407134,,,,
,13306,5.0477604,,,,
,13307,5.0559144,,,,
,13308,5.066214,,,,
,13309,5.0721956,,,,
,13310,5.0795283,,,,
,13311,5.0926785,,,,
,13312,5.0996579,,,,
,13313,5.105595,,,,
,13314,5.1116164,,,,
,13315,5.1177697,,,,
,13316,5.1238668,,,,
,13317,5.1342106,,,,
,13318,5.1438433,,,,
,13319,5.1518027,,,,
,13320,5.1575563,,,,
,13321,5.1619021,,,,
,13322,5.1706532,,,,
,13323,5.1769454,,,,
,13324,5.1810869,,,,
,13325,5.185001,,,,
,13326,5.1923376,,,,
,13327,5.2014116,,,,
,13328,5.2105261,,,,
,13329,5.2164151,,,,
,13330,5.2235606,,,,
,13331,5.2281493,,,,
,13332,5.2366761,,,,
,13333,5.2423494,,,,
,13334,5.2499031,,,,
,13335,5.2591561,,,,
,13336,5.2667797,,,,
,13337,5.2720106,,,,
,13338,5.2776869,,,,
,13339,5.2841312,,,,
,13340,5.2917519,,,,
,13341,5.3016998,,,,
,13342,5.307398,,,,
,13343,5.3182743,,,,
,13344,5.3233617,,,,
,13345,5.3290206,,,,
,13346,5.3413316,,,,
,13347,5.3481507,,,,
,13348,5.3549503,,,,
,13349,5.3619063,,,,
,13350,5.368596,,,,
,13351,5.3730359,,,,
,13352,5.3790836,,,,
,13353,5.3875522,,,,
,13354,5.3937754,,,,
,13355,5.4042444,,,,
,13356,5.4120061,,,,
,13357,5.4218166,,,,
,13358,5.4305102,,,,
,13359,5.4378663,,,,
,13360,5.4472442,,,,
,13361,5.4565135,,,,
,13362,5.4681807,,,,
,13363,5.479262,,,,
,13364,5.4832326,,,,
,13365,5.4918838,,,,
,13366,5.500766,,,,
,13367,5.5061978,,,,
,13368,5.5122395,,,,
,13369,5.5161793,,,,
,13370,5.5222657,,,,
,13371,5.5278501,,,,
,13372,5.5357174,,,,
,13373,5.5432417,,,,
,13374,5.5515928,,,,
,13375,5.5616395,,,,
,13376,5.5691747,,,,
,13377,5.5747811,,,,
,13378,5.5819535,,,,
,13379,5.5909831,,,,
,13380,5.5951537,,,,
,13381,5.6030341,,,,
,13382,5.613224,,,,
,13383,5.6215917,,,,
,13384,5.6284977,,,,
,13385,5.6357728,,,,
,13386,5.6435467,,,,
,13387,5.6500168,,,,
,13388,5.6558962,,,,
,13389,5.6616686,,,,
,13390,5.6667385,,,,
,13391,5.6698467,,,,
,13392,5.6738535,,,,
,13393,5.6823157,,,,
,13394,5.6877633,,,,
,13395,5.6955209,,,,
,13396,5.6993857,,,,
,13397,5.7041758,,,,
,13398,5.7094908,,,,
,13399,5.7142747,,,,
,13400,5.7184036,,,,
,13401,5.7232399,,,,
,13402,5.7279231,,,,
,13403,5.7346668,,,,
,13404,5.739563,,,,
,13405,5.7434903,,,,
,13406,5.7479427,,,,
,13407,5.7520314,,,,
,13408,5.7579591,,,,
,13409,5.7631545,,,,
,13410,5.7705908,,,,
,13411,5.7743502,,,,
,13412,5.7800118,,,,
,13413,5.7868984,,,,
,13414,5.7894493,,,,
,13415,5.7975257,,,,
,13416,5.8002011,,,,
,13417,5.8039857,,,,
,13418,5.8090953,,,,
,13419,5.8137412,,,,
,13420,5.8181097,,,,
,13421,5.8196503,,,,
,13422,5.8223064,,,,
,13423,5.8266107,,,,
,13424,5.829751,,,,
,13425,5.8349889,,,,
,13426,5.8372658,,,,
,13427,5.8412726,,,,
,13428,5.8428484,,,,
,13429,5.8463765,,,,
,13430,5.8484884,,,,
,13431,5.853416,,,,
,13432,5.8602047,,,,
,13433,5.86267,,,,
,13434,5.8665998,,,,
,13435,5.8738852,,,,
,13436,5.8761043,,,,
,13437,5.8798378,,,,
,13438,5.8848158,,,,
,13439,5.8873644,,,,
,13440,5.8937776,,,,
,13441,5.8954162,,,,
,13442,5.8996564,,,,
,13443,5.9009288,,,,
,13444,5.9031797,,,,
,13445,5.9039063,,,,
,13446,5.9065119,,,,
,13447,5.9075346,,,,
,13448,5.9104426,,,,
,13449,5.9124697,,,,
,13450,5.9149126,,,,
,13451,5.9166609,,,,
,13452,5.9199482,,,,
,13453,5.9249873,,,,
,13454,5.9269387,,,,
,13455,5.9287935,,,,
,13456,5.9309115,,,,
,13457,5.9334094,,,,
,13458,5.9344973,,,,
,13459,5.9363933,,,,
,13460,5.9380415,,,,
,13461,5.9396109,,,,
,13462,5.942381,,,,
,13463,5.9443497,,,,
,13464,5.945327,,,,
,13465,5.9484115,,,,
,13466,5.950445,,,,
,13467,5.952387,,,,
,13468,5.953482,,,,
,13469,5.9551952,,,,
,13470,5.9577494,,,,
,13471,5.9621434,,,,
,13472,5.9650081,,,,
,13473,5.966783,,,,
,13474,5.9687416,,,,
,13475,5.96995,,,,
,13476,5.9718828,,,,
,13477,5.9741682,,,,
,13478,5.9759944,,,,
,13479,5.9771844,,,,
,13480,5.9783793,,,,
,13481,5.9795316,,,,
,13482,5.9818113,,,,
,13483,5.9832827,,,,
,13484,5.9845643,,,,
,13485,5.9859924,,,,
,13486,5.9877264,,,,
,13487,5.98992,,,,
,13488,5.9917479,,,,
,13489,5.9946209,,,,
,13490,5.9961458,,,,
,13491,5.9973965,,,,
,13492,6.0008387,,,,
,13493,6.002343,,,,
,13494,6.002343,,,,
,13495,6.0038748,,,,
,13496,6.0081343,,,,
,13497,6.0106995,,,,
,13498,6.0121783,,,,
,13499,6.0136958,,,,
,13500,6.014889,,,,
,13501,6.0169125,,,,
,13502,6.0188379,,,,
,13503,6.0220583,,,,
,13504,6.0237038,,,,
,13505,6.0254994,,,,
,13506,6.0272308,,,,
,13507,6.0289489,,,,
,13508,6.03078,,,,
,13509,6.033623,,,,
,13510,6.0365418,,,,
,13511,6.0417959,,,,
,13512,6.042163,,,,
,13513,6.0436804,,,,
,13514,6.0459831,,,,
,13515,6.0466616,,,,
,13516,6.0491496,,,,
,13517,6.0546907,,,,
,13518,6.0584064,,,,
,13519,6.0593729,,,,
,13520,6.0603358,,,,
,13521,6.0613654,,,,
,13522,6.0629783,,,,
,13523,6.0641076,,,,
,13524,6.0650194,,,,
,13525,6.0664706,,,,
,13526,6.0732407,,,,
,13527,6.0751025,,,,
,13528,6.0764582,,,,
,13529,6.0779647,,,,
,13530,6.0801175,,,,
,13531,6.0822315,,,,
,13532,6.0848411,,,,
,13533,6.086422,,,,
,13534,6.0882388,,,,
,13535,6.0900639,,,,
,13536,6.0921019,,,,
,13537,6.0953147,,,,
,13538,6.0981272,,,,
,13539,6.0989687,,,,
,13540,6.1013988,,,,
,13541,6.1043121,,,,
,13542,6.1063332,,,,
,13543,6.1073181,,,,
,13544,6.1093086,,,,
,13545,6.1110031,,,,
,13546,6.1135762,,,,
,13547,6.1156842,,,,
,13548,6.1167758,,,,
,13549,6.1197367,,,,
,13550,6.1233684,,,,
,13551,6.1259681,,,,
,13552,6.1275404,,,,
,13553,6.1312046,,,,
,13554,6.1328051,,,,
,13555,6.1348878,,,,
,13556,6.1365855,,,,
,13557,6.1386288,,,,
,13558,6.1395603,,,,
,13559,6.1412362,,,,
,13560,6.1435312,,,,
,13561,6.1443768,,,,
,13562,6.1493238,,,,
,13563,6.1505422,,,,
,13564,6.1514618,,,,
,13565,6.1547434,,,,
,13566,6.1579897,,,,
,13567,6.1629853,,,,
,13568,6.164634,,,,
,13569,6.1666465,,,,
,13570,6.1690855,,,,
,13571,6.1718579,,,,
,13572,6.1739414,,,,
,13573,6.1770487,,,,
,13574,6.1811453,,,,
,13575,6.1822585,,,,
,13576,6.184082,,,,
,13577,6.1858959,,,,
,13578,6.1876123,,,,
,13579,6.1900644,,,,
,13580,6.191323,,,,
,13581,6.1930241,,,,
,13582,6.1974531,,,,
,13583,6.2004056,,,,
,13584,6.2021716,,,,
,13585,6.2038914,,,,
,13586,6.20567,,,,
,13587,6.207178,,,,
,13588,6.2085412,,,,
,13589,6.2121843,,,,
,13590,6.2178156,,,,
,13591,6.2208126,,,,
,13592,6.2257408,,,,
,13593,6.2266163,,,,
,13594,6.2282545,,,,
,13595,6.23081,,,,
,13596,6.2321705,,,,
,13597,6.2332096,,,,
,13598,6.2371051,,,,
,13599,6.239259,,,,
,13600,6.2404752,,,,
,13601,6.2434301,,,,
,13602,6.2453359,,,,
,13603,6.2464599,,,,
,13604,6.2495565,,,,
,13605,6.2519347,,,,
,13606,6.2564576,,,,
,13607,6.2579496,,,,
,13608,6.259591,,,,
,13609,6.2625453,,,,
,13610,6.2637912,,,,
,13611,6.2640919,,,,
,13612,6.2659216,,,,
,13613,6.2693258,,,,
,13614,6.2726415,,,,
,13615,6.2780595,,,,
,13616,6.2804285,,,,
,13617,6.282132,,,,
,13618,6.2836919,,,,
,13619,6.2861521,,,,
,13620,6.2882069,,,,
,13621,6.2905264,,,,
,13622,6.2923125,,,,
,13623,6.294128,,,,
,13624,6.295749,,,,
,13625,6.2969171,,,,
,13626,6.2982746,,,,
,13627,6.2996243,,,,
,13628,6.3010633,,,,
,13629,6.3040879,,,,
,13630,6.3061363,,,,
,13631,6.3077274,,,,
,13632,6.3083814,,,,
,13633,6.3099843,,,,
,13634,6.3120703,,,,
,13635,6.3147459,,,,
,13636,6.3176007,,,,
,13637,6.3196076,,,,
,13638,6.3219148,,,,
,13639,6.3247334,,,,
,13640,6.3285142,,,,
,13641,6.3313415,,,,
,13642,6.3332439,,,,
,13643,6.3349227,,,,
,13644,6.3373703,,,,
,13645,6.3409977,,,,
,13646,6.3440667,,,,
,13647,6.346874,,,,
,13648,6.3501833,,,,
,13649,6.3518864,,,,
,13650,6.3537268,,,,
,13651,6.3551253,,,,
,13652,6.3569728,,,,
,13653,6.3578197,,,,
,13654,6.3598673,,,,
,13655,6.3633916,,,,
,13656,6.36686,,,,
,13657,6.3678422,,,,
,13658,6.3693588,,,,
,13659,6.3712085,,,,
,13660,6.3718469,,,,
,13661,6.3726456,,,,
,13662,6.3751458,,,,
,13663,6.3773031,,,,
,13664,6.3792317,,,,
,13665,6.3823753,,,,
,13666,6.3847523,,,,
,13667,6.3859298,,,,
,13668,6.389831,,,,
,13669,6.3913179,,,,
,13670,6.3933681,,,,
,13671,6.395907,,,,
,13672,6.3991749,,,,
,13673,6.4011445,,,,
,13674,6.4046449,,,,
,13675,6.4082866,,,,
,13676,6.4115079,,,,
,13677,6.4149481,,,,
,13678,6.418392,,,,
,13679,6.420427,,,,
,13680,6.4239496,,,,
,13681,6.4256785,,,,
,13682,6.4275291,,,,
,13683,6.4302412,,,,
,13684,6.4313431,,,,
,13685,6.4344594,,,,
,13686,6.4358799,,,,
,13687,6.4402027,,,,
,13688,6.4460831,,,,
,13689,6.4499459,,,,
,13690,6.4514979,,,,
,13691,6.4535631,,,,
,13692,6.4555838,,,,
,13693,6.4566874,,,,
,13694,6.4615314,,,,
,13695,6.4640954,,,,
,13696,6.464659,,,,
,13697,6.4675739,,,,
,13698,6.4694359,,,,
,13699,6.470821,,,,
,13700,6.4719335,,,,
,13701,6.4740376,,,,
,13702,6.4769663,,,,
,13703,6.4781463,,,,
,13704,6.4802837,,,,
,13705,6.4843951,,,,
,13706,6.4857456,,,,
,13707,6.487614,,,,
,13708,6.4883366,,,,
,13709,6.4904576,,,,
,13710,6.4929316,,,,
,13711,6.4961109,,,,
,13712,6.4977879,,,,
,13713,6.5005182,,,,
,13714,6.5022003,,,,
,13715,6.5038401,,,,
,13716,6.5052185,,,,
,13717,6.5065946,,,,
,13718,6.5069519,,,,
,13719,6.5094765,,,,
,13720,6.511504,,,,
,13721,6.5139734,,,,
,13722,6.5174093,,,,
,13723,6.5204233,,,,
,13724,6.5224384,,,,
,13725,6.5235694,,,,
,13726,6.525197,,,,
,13727,6.5266227,,,,
,13728,6.5283729,,,,
,13729,6.5301262,,,,
,13730,6.5326414,,,,
,13731,6.5357052,,,,
,13732,6.5368429,,,,
,13733,6.5385842,,,,
,13734,6.5403101,,,,
,13735,6.5423073,,,,
,13736,6.5445113,,,,
,13737,6.5459861,,,,
,13738,6.5470679,,,,
,13739,6.5507668,,,,
,13740,6.5548297,,,,
,13741,6.5567966,,,,
,13742,6.5578866,,,,
,13743,6.5615139,,,,
,13744,6.5650573,,,,
,13745,6.5661745,,,,
,13746,6.569362,,,,
,13747,6.5729534,,,,
,13748,6.5743991,,,,
,13749,6.5779643,,,,
,13750,6.581092,,,,
,13751,6.5858191,,,,
,13752,6.588614,,,,
,13753,6.590153,,,,
,13754,6.5926472,,,,
,13755,6.5936918,,,,
,13756,6.5944856,,,,
,13757,6.5945792,,,,
,13758,6.5954146,,,,
,13759,6.5966933,,,,
,13760,6.6008112,,,,
,13761,6.6025145,,,,
,13762,6.6061343,,,,
,13763,6.6083491,,,,
,13764,6.6104762,,,,
,13765,6.6148454,,,,
,13766,6.6162477,,,,
,13767,6.6203664,,,,
,13768,6.621085,,,,
,13769,6.6240534,,,,
,13770,6.6270522,,,,
,13771,6.6285919,,,,
,13772,6.6292531,,,,
,13773,6.6320581,,,,
,13774,6.634558,,,,
,13775,6.6364363,,,,
,13776,6.6395642,,,,
,13777,6.6407665,,,,
,13778,6.6416223,,,,
,13779,6.6424196,,,,
,13780,6.6448533,,,,
,13781,6.6466343,,,,
,13782,6.6473192,,,,
,13783,6.6485442,,,,
,13784,6.6523202,,,,
,13785,6.6535411,,,,
,13786,6.6556654,,,,
,13787,6.6564599,,,,
,13788,6.6573906,,,,
,13789,6.6598282,,,,
,13790,6.6607477,,,,
,13791,6.6621988,,,,
,13792,6.6636714,,,,
,13793,6.6659232,,,,
,13794,6.667604,,,,
,13795,6.6687889,,,,
,13796,6.6699745,,,,
,13797,6.6714313,,,,
,13798,6.6745059,,,,
,13799,6.6757249,,,,
,13800,6.6777328,,,,
,13801,6.6788391,,,,
,13802,6.6799243,,,,
,13803,6.6816132,,,,
,13804,6.6822154,,,,
,13805,6.6825965,,,,
,13806,6.6832624,,,,
,13807,6.684254,,,,
,13808,6.6851114,,,,
,13809,6.6856802,,,,
,13810,6.687029,,,,
,13811,6.6882348,,,,
,13812,6.6887187,,,,
,13813,6.6888077,,,,
,13814,6.6888549,,,,
,13815,6.6904749,,,,
,13816,6.6911898,,,,
,13817,6.6924973,,,,
,13818,6.6937839,,,,
,13819,6.6954406,,,,
,13820,6.6959711,,,,
,13821,6.699939,,,,
,13822,6.7012389,,,,
,13823,6.7028592,,,,
,13824,6.704156,,,,
,13825,6.7066703,,,,
,13826,6.7083233,,,,
,13827,6.7094277,,,,
,13828,6.7103439,,,,
,13829,6.7107178,,,,
,13830,6.711242,,,,
,13831,6.7132722,,,,
,13832,6.7145567,,,,
,13833,6.7153178,,,,
,13834,6.7163419,,,,
,13835,6.7185311,,,,
,13836,6.7191892,,,,
,13837,6.7204152,,,,
,13838,6.7212031,,,,
,13839,6.723299,,,,
,13840,6.7242512,,,,
,13841,6.7261951,,,,
,13842,6.7279148,,,,
,13843,6.7294686,,,,
,13844,6.7308671,,,,
,13845,6.7316997,,,,
,13846,6.7325945,,,,
,13847,6.7330517,,,,
,13848,6.7354475,,,,
,13849,6.7385998,,,,
,13850,6.7400781,,,,
,13851,6.7412229,,,,
,13852,6.7419363,,,,
,13853,6.7427941,,,,
,13854,6.7433663,,,,
,13855,6.7440132,,,,
,13856,6.7478874,,,,
,13857,6.7482829,,,,
,13858,6.7490857,,,,
,13859,6.7493677,,,,
,13860,6.7499909,,,,
,13861,6.7504687,,,,
,13862,6.7520842,,,,
,13863,6.752192,,,,
,13864,6.753691,,,,
,13865,6.7543003,,,,
,13866,6.7558876,,,,
,13867,6.7575419,,,,
,13868,6.7588129,,,,
,13869,6.7594526,,,,
,13870,6.7611816,,,,
,13871,6.7625833,,,,
,13872,6.7627408,,,,
,13873,6.7627864,,,,
,13874,6.7642289,,,,
,13875,6.7647765,,,,
,13876,6.766147,,,,
,13877,6.7671515,,,,
,13878,6.7684537,,,,
,13879,6.7703774,,,,
,13880,6.7708814,,,,
,13881,6.7726893,,,,
,13882,6.773297,,,,
,13883,6.7736001,,,,
,13884,6.7776567,,,,
,13885,6.7799259,,,,
,13886,6.7812505,,,,
,13887,6.7853514,,,,
,13888,6.7877686,,,,
,13889,6.7883273,,,,
,13890,6.7883273,,,,
,13891,6.789681,,,,
,13892,6.7938421,,,,
,13893,6.796194,,,,
,13894,6.7981552,,,,
,13895,6.8005098,,,,
,13896,6.8017916,,,,
,13897,6.8030925,,,,
,13898,6.8040442,,,,
,13899,6.805294,,,,
,13900,6.8065923,,,,
,13901,6.8107012,,,,
,13902,6.8124319,,,,
,13903,6.8132952,,,,
,13904,6.815799,,,,
,13905,6.8166695,,,,
,13906,6.8184175,,,,
,13907,6.8239678,,,,
,13908,6.8260713,,,,
,13909,6.8271867,,,,
,13910,6.8285719,,,,
,13911,6.8297489,,,,
,13912,6.8308059,,,,
,13913,6.8324977,,,,
,13914,6.8338221,,,,
,13915,6.8361077,,,,
,13916,6.8371038,,,,
,13917,6.8398053,,,,
,13918,6.8408417,,,,
,13919,6.8436759,,,,
,13920,6.8453814,,,,
,13921,6.8465754,,,,
,13922,6.8478927,,,,
,13923,6.848898,,,,
,13924,6.8501502,,,,
,13925,6.8519176,,,,
,13926,6.8529246,,,,
,13927,6.8543002,,,,
,13928,6.8568138,,,,
,13929,6.8572419,,,,
,13930,6.8585981,,,,
,13931,6.8595637,,,,
,13932,6.8604689,,,,
,13933,6.8614733,,,,
,13934,6.8624273,,,,
,13935,6.863488,,,,
,13936,6.8644439,,,,
,13937,6.8651818,,,,
,13938,6.8672578,,,,
,13939,6.8697322,,,,
,13940,6.8712018,,,,
,13941,6.8739798,,,,
,13942,6.8747095,,,,
,13943,6.8777184,,,,
,13944,6.8786979,,,,
,13945,6.8798077,,,,
,13946,6.8807552,,,,
,13947,6.8824555,,,,
,13948,6.8850129,,,,
,13949,6.8864076,,,,
,13950,6.8870649,,,,
,13951,6.8881678,,,,
,13952,6.8913346,,,,
,13953,6.8931874,,,,
,13954,6.8947992,,,,
,13955,6.8963544,,,,
,13956,6.8993502,,,,
,13957,6.9041479,,,,
,13958,6.9052008,,,,
,13959,6.9069729,,,,
,13960,6.9097075,,,,
,13961,6.9129586,,,,
,13962,6.9151081,,,,
,13963,6.9164894,,,,
,13964,6.9181451,,,,
,13965,6.9195623,,,,
,13966,6.9209631,,,,
,13967,6.9232986,,,,
,13968,6.9246103,,,,
,13969,6.9263106,,,,
,13970,6.9274357,,,,
,13971,6.9293643,,,,
,13972,6.9315227,,,,
,13973,6.9333101,,,,
,13974,6.9348545,,,,
,13975,6.9363506,,,,
,13976,6.9380697,,,,
,13977,6.9399162,,,,
,13978,6.9416435,,,,
,13979,6.9429827,,,,
,13980,6.9472267,,,,
,13981,6.9489846,,,,
,13982,6.9515747,,,,
,13983,6.9533863,,,,
,13984,6.9546816,,,,
,13985,6.9577334,,,,
,13986,6.960341,,,,
,13987,6.9626766,,,,
,13988,6.9633324,,,,
,13989,6.966007,,,,
,13990,6.9684958,,,,
,13991,6.970725,,,,
,13992,6.9726397,,,,
,13993,6.9737749,,,,
,13994,6.9760213,,,,
,13995,6.9775902,,,,
,13996,6.9792213,,,,
,13997,6.9811202,,,,
,13998,6.982456,,,,
,13999,6.9836844,,,,
,14000,6.9861986,,,,
,14001,6.9890961,,,,
,14002,6.9934348,,,,
,14003,6.9948636,,,,
,14004,6.9959903,,,,
,14005,6.9979043,,,,
,14006,6.9994966,,,,
,14007,7.0012602,,,,
,14008,7.0031178,,,,
,14009,7.0037463,,,,
,14010,7.0062072,,,,
,14011,7.0076431,,,,
,14012,7.0087962,,,,
,14013,7.0104738,,,,
,14014,7.0119179,,,,
,14015,7.0147215,,,,
,14016,7.017582,,,,
,14017,7.0191137,,,,
,14018,7.0219852,,,,
,14019,7.0243252,,,,
,14020,7.0273267,,,,
,14021,7.029954,,,,
,14022,7.0344415,,,,
,14023,7.0360043,,,,
,14024,7.0376105,,,,
,14025,7.0399305,,,,
,14026,7.0427983,,,,
,14027,7.0460614,,,,
,14028,7.0482657,,,,
,14029,7.0505983,,,,
,14030,7.0516862,,,,
,14031,7.0563401,,,,
,14032,7.0583374,,,,
,14033,7.0612511,,,,
,14034,7.0642984,,,,
,14035,7.0683596,,,,
,14036,7.071505,,,,
,14037,7.0759136,,,,
,14038,7.0794173,,,,
,14039,7.0812453,,,,
,14040,7.0820829,,,,
,14041,7.0846686,,,,
,14042,7.0865532,,,,
,14043,7.0880965,,,,
,14044,7.0912286,,,,
,14045,7.0949376,,,,
,14046,7.0965041,,,,
,14047,7.0996509,,,,
,14048,7.1033022,,,,
,14049,7.1064369,,,,
,14050,7.1083605,,,,
,14051,7.1097978,,,,
,14052,7.1106959,,,,
,14053,7.111479,,,,
,14054,7.1137094,,,,
,14055,7.116575,,,,
,14056,7.1182659,,,,
,14057,7.1200328,,,,
,14058,7.122455,,,,
,14059,7.1235657,,,,
,14060,7.1257031,,,,
,14061,7.1339245,,,,
,14062,7.1376864,,,,
,14063,7.1423865,,,,
,14064,7.1460688,,,,
,14065,7.1485661,,,,
,14066,7.1529019,,,,
,14067,7.1556987,,,,
,14068,7.1594236,,,,
,14069,7.1616933,,,,
,14070,7.1645483,,,,
,14071,7.1665996,,,,
,14072,7.1699612,,,,
,14073,7.1729657,,,,
,14074,7.1751848,,,,
,14075,7.1773037,,,,
,14076,7.1800671,,,,
,14077,7.1821635,,,,
,14078,7.1850503,,,,
,14079,7.1862838,,,,
,14080,7.1893115,,,,
,14081,7.1937543,,,,
,14082,7.1976139,,,,
,14083,7.2013565,,,,
,14084,7.2055218,,,,
,14085,7.2087287,,,,
,14086,7.2115923,,,,
,14087,7.2153001,,,,
,14088,7.2241106,,,,
,14089,7.2254753,,,,
,14090,7.2279693,,,,
,14091,7.2339582,,,,
,14092,7.2360173,,,,
,14093,7.238396,,,,
,14094,7.2420572,,,,
,14095,7.2456524,,,,
,14096,7.2486021,,,,
,14097,7.2514912,,,,
,14098,7.2537883,,,,
,14099,7.2563611,,,,
,14100,7.2586079,,,,
,14101,7.2612653,,,,
,14102,7.2653479,,,,
,14103,7.2676598,,,,
,14104,7.2702753,,,,
,14105,7.2721175,,,,
,14106,7.2741194,,,,
,14107,7.276178,,,,
,14108,7.2797101,,,,
,14109,7.2814413,,,,
,14110,7.2840446,,,,
,14111,7.2868233,,,,
,14112,7.2894698,,,,
,14113,7.2906525,,,,
,14114,7.292988,,,,
,14115,7.2953378,,,,
